match,item?,attributes
EXTREME_POINT_OF_INTER_SUPPORTING_HYPERPLANE_LE,1,"extreme_point_of,FACE_OF_SING,FACE_OF_INTER_SUPPORTING_HYPERPLANE_LE_STRONG,"
EXTREME_POINT_OF_INTER_SUPPORTING_HYPERPLANE_GE,1,"extreme_point_of,FACE_OF_SING,FACE_OF_INTER_SUPPORTING_HYPERPLANE_GE_STRONG,"
EXPOSED_POINT_OF_INTER_SUPPORTING_HYPERPLANE_LE,1,"exposed_face_of,exposed_face_of,FACE_OF_SING,EXTREME_POINT_OF_INTER_SUPPORTING_HYPERPLANE_LE,"
EXPOSED_POINT_OF_INTER_SUPPORTING_HYPERPLANE_GE,1,"exposed_face_of,EXPOSED_POINT_OF_INTER_SUPPORTING_HYPERPLANE_LE,"
EXPOSED_POINT_OF_FURTHEST_POINT,1,"exposed_face_of,EXPOSED_POINT_OF_INTER_SUPPORTING_HYPERPLANE_LE,"
COLLINEAR_EXTREME_POINTS,1,"extreme_point_of,extreme_point_of,extreme_point_of,extreme_point_of,extreme_point_of,extreme_point_of,extreme_point_of,"
EXTREME_POINT_OF_CONIC,1,"extreme_point_of,FACE_OF_SING,FACE_OF_CONIC,"
EXTREME_POINT_OF_CONVEX_HULL_INSERT,1,"extreme_point_of,FACE_OF_CONVEX_HULLS,FACE_OF_SING,"
facet_of,0,""
FACET_OF_EMPTY,1,"facet_of,facet_of,FACE_OF_EMPTY,"
FACET_OF_REFL,1,"facet_of,facet_of,"
FACET_OF_IMP_FACE_OF,1,"facet_of,face_of,facet_of,"
FACET_OF_IMP_SUBSET,1,"facet_of,FACET_OF_IMP_FACE_OF,FACE_OF_IMP_SUBSET,"
FACET_OF_TRANSLATION_EQ,1,"facet_of,facet_of,facet_of,"
FACET_OF_LINEAR_IMAGE,1,"facet_of,facet_of,facet_of,"
edge_of,0,""
EDGE_OF_TRANSLATION_EQ,1,"edge_of,edge_of,edge_of,"
EDGE_OF_LINEAR_IMAGE,1,"edge_of,edge_of,edge_of,"
EDGE_OF_IMP_SUBSET,1,"edge_of,edge_of,face_of,"
DIFFERENT_NORM_3_COLLINEAR_POINTS,1,""
EXTREME_POINT_EXISTS_CONVEX,1,"extreme_point_of,extreme_point_of,DIFFERENT_NORM_3_COLLINEAR_POINTS,"
KREIN_MILMAN,1,"extreme_point_of,extreme_point_of,extreme_point_of,extreme_point_of,extreme_point_of,EXTREME_POINT_EXISTS_CONVEX,extreme_point_of,FACE_OF_SING,FACE_OF_TRANS,FACE_OF_SING,FACE_OF_INTER_SUPPORTING_HYPERPLANE_GE,extreme_point_of,extreme_point_of,"
KREIN_MILMAN_MINKOWSKI,1,"extreme_point_of,extreme_point_of,KREIN_MILMAN,FACE_OF_INTER_SUPPORTING_HYPERPLANE_GE,extreme_point_of,FACE_OF_SING,FACE_OF_TRANS,EXTREME_POINTS_OF_TRANSLATION,extreme_point_of,"
KREIN_MILMAN_POLYTOPE,1,"extreme_point_of,KREIN_MILMAN_MINKOWSKI,"
EXTREME_POINTS_OF_CONVEX_HULL_EQ,1,"extreme_point_of,extreme_point_of,EXTREME_POINTS_OF_CONVEX_HULL,KREIN_MILMAN_MINKOWSKI,"
EXTREME_POINT_OF_CONVEX_HULL_EQ,1,"extreme_point_of,EXTREME_POINTS_OF_CONVEX_HULL_EQ,"
EXTREME_POINT_OF_CONVEX_HULL_CONVEX_INDEPENDENT,1,"extreme_point_of,EXTREME_POINT_OF_CONVEX_HULL_EQ,"
EXTREME_POINT_OF_CONVEX_HULL_AFFINE_INDEPENDENT,1,"extreme_point_of,EXTREME_POINT_OF_CONVEX_HULL_CONVEX_INDEPENDENT,"
EXTREME_POINT_OF_CONVEX_HULL_2,1,"extreme_point_of,EXTREME_POINT_OF_CONVEX_HULL_AFFINE_INDEPENDENT,"
EXTREME_POINT_OF_SEGMENT,1,"extreme_point_of,EXTREME_POINT_OF_CONVEX_HULL_2,"
FACE_OF_CONVEX_HULL_SUBSET,1,"face_of,extreme_point_of,EXTREME_POINT_OF_CONVEX_HULL,FACE_OF_SING,FACE_OF_TRANS,KREIN_MILMAN_MINKOWSKI,FACE_OF_IMP_CONVEX,FACE_OF_IMP_COMPACT,"
FACE_OF_CONVEX_HULL_AFFINE_INDEPENDENT,1,"face_of,FACE_OF_CONVEX_HULL_SUBSET,FACE_OF_CONVEX_HULLS,"
FACET_OF_CONVEX_HULL_AFFINE_INDEPENDENT,1,"facet_of,facet_of,FACE_OF_CONVEX_HULL_AFFINE_INDEPENDENT,"
FACET_OF_CONVEX_HULL_AFFINE_INDEPENDENT_ALT,1,"facet_of,FACET_OF_CONVEX_HULL_AFFINE_INDEPENDENT,"
SEGMENT_FACE_OF,1,"face_of,extreme_point_of,extreme_point_of,FACE_OF_SING,FACE_OF_TRANS,FACE_OF_SING,EXTREME_POINT_OF_SEGMENT,"
SEGMENT_EDGE_OF,1,"edge_of,extreme_point_of,extreme_point_of,edge_of,SEGMENT_FACE_OF,edge_of,"
COMPACT_CONVEX_COLLINEAR_SEGMENT,1,"KREIN_MILMAN_MINKOWSKI,COLLINEAR_EXTREME_POINTS,"
KREIN_MILMAN_RELATIVE_FRONTIER,1,"extreme_point_of,KREIN_MILMAN_MINKOWSKI,EXTREME_POINT_NOT_IN_RELATIVE_INTERIOR,extreme_point_of,"
KREIN_MILMAN_FRONTIER,1,"extreme_point_of,KREIN_MILMAN_MINKOWSKI,EXTREME_POINT_NOT_IN_INTERIOR,extreme_point_of,"
EXTREME_POINT_OF_CONVEX_HULL_INSERT_EQ,1,"extreme_point_of,extreme_point_of,KREIN_MILMAN_MINKOWSKI,extreme_point_of,EXTREME_POINTS_OF_CONVEX_HULL,extreme_point_of,EXTREME_POINT_OF_CONVEX_HULL,EXTREME_POINT_OF_CONVEX_HULL_INSERT,FACE_OF_SING,FACE_OF_TRANS,FACE_OF_SING,FACE_OF_CONVEX_HULLS,"
FACE_OF_CONVEX_HULL_INSERT_EQ,1,"face_of,face_of,face_of,FACE_OF_CONVEX_HULL_SUBSET,FACE_OF_SUBSET,FACE_OF_SUBSET,FACE_OF_INTER,FACE_OF_CONVEX_HULL_INSERT,FACE_OF_REFL_EQ,FACE_OF_CONVEX_HULL_INSERT,face_of,FACE_OF_EMPTY,FACE_OF_REFL_EQ,FACE_OF_SING,EXTREME_POINT_OF_CONVEX_HULL_INSERT,face_of,FACE_OF_IMP_SUBSET,face_of,"
polytope,0,""
POLYTOPE_TRANSLATION_EQ,1,"polytope,polytope,polytope,"
POLYTOPE_LINEAR_IMAGE,1,"polytope,polytope,polytope,"
POLYTOPE_LINEAR_IMAGE_EQ,1,"polytope,polytope,polytope,"
POLYTOPE_EMPTY,1,"polytope,polytope,"
POLYTOPE_NEGATIONS,1,"polytope,polytope,POLYTOPE_LINEAR_IMAGE,"
POLYTOPE_CONVEX_HULL,1,"polytope,polytope,"
POLYTOPE_PCROSS,1,"polytope,polytope,polytope,polytope,"
POLYTOPE_PCROSS_EQ,1,"polytope,polytope,polytope,POLYTOPE_EMPTY,POLYTOPE_EMPTY,POLYTOPE_PCROSS,POLYTOPE_LINEAR_IMAGE,POLYTOPE_LINEAR_IMAGE,"
FACE_OF_POLYTOPE_POLYTOPE,1,"polytope,face_of,polytope,polytope,FACE_OF_CONVEX_HULL_SUBSET,"
FINITE_POLYTOPE_FACES,1,"polytope,face_of,polytope,FACE_OF_CONVEX_HULL_SUBSET,"
FINITE_POLYTOPE_FACETS,1,"polytope,facet_of,facet_of,FINITE_POLYTOPE_FACES,"
POLYTOPE_SCALING,1,"polytope,polytope,polytope,"
POLYTOPE_SCALING_EQ,1,"polytope,polytope,POLYTOPE_SCALING,POLYTOPE_SCALING,"
POLYTOPE_SUMS,1,"polytope,polytope,polytope,polytope,"
POLYTOPE_IMP_COMPACT,1,"polytope,polytope,"
POLYTOPE_IMP_CONVEX,1,"polytope,polytope,"
POLYTOPE_IMP_CLOSED,1,"polytope,POLYTOPE_IMP_COMPACT,"
POLYTOPE_IMP_BOUNDED,1,"polytope,POLYTOPE_IMP_COMPACT,"
POLYTOPE_INTERVAL,1,"polytope,polytope,"
POLYTOPE_SING,1,"polytope,POLYTOPE_INTERVAL,"
polyhedron,0,""
POLYHEDRON_INTER,1,"polyhedron,polyhedron,polyhedron,polyhedron,"
POLYHEDRON_UNIV,1,"polyhedron,polyhedron,"
POLYHEDRON_POSITIVE_ORTHANT,1,"polyhedron,polyhedron,"
POLYHEDRON_INTERS,1,"polyhedron,polyhedron,POLYHEDRON_UNIV,POLYHEDRON_INTER,"
POLYHEDRON_EMPTY,1,"polyhedron,polyhedron,"
POLYHEDRON_HALFSPACE_LE,1,"polyhedron,POLYHEDRON_EMPTY,POLYHEDRON_UNIV,polyhedron,"
POLYHEDRON_HALFSPACE_GE,1,"polyhedron,POLYHEDRON_HALFSPACE_LE,"
POLYHEDRON_HYPERPLANE,1,"polyhedron,POLYHEDRON_INTER,POLYHEDRON_HALFSPACE_LE,POLYHEDRON_HALFSPACE_GE,"
AFFINE_IMP_POLYHEDRON,1,"polyhedron,POLYHEDRON_INTERS,POLYHEDRON_HYPERPLANE,"
POLYHEDRON_IMP_CLOSED,1,"polyhedron,polyhedron,"
POLYHEDRON_IMP_CONVEX,1,"polyhedron,polyhedron,"
POLYHEDRON_AFFINE_HULL,1,"polyhedron,AFFINE_IMP_POLYHEDRON,"
POLYHEDRON_INTER_AFFINE,1,"polyhedron,polyhedron,POLYHEDRON_INTER,POLYHEDRON_AFFINE_HULL,POLYHEDRON_INTERS,POLYHEDRON_HALFSPACE_LE,"
POLYHEDRON_INTER_AFFINE_PARALLEL,1,"polyhedron,POLYHEDRON_INTER_AFFINE,"
POLYHEDRON_INTER_AFFINE_PARALLEL_MINIMAL,1,"polyhedron,POLYHEDRON_INTER_AFFINE_PARALLEL,"
POLYHEDRON_INTER_AFFINE_MINIMAL,1,"polyhedron,POLYHEDRON_INTER_AFFINE_PARALLEL_MINIMAL,POLYHEDRON_INTER_AFFINE,"
RELATIVE_INTERIOR_POLYHEDRON_EXPLICIT,1,""
FACET_OF_POLYHEDRON_EXPLICIT,1,"facet_of,FACET_OF_EMPTY,polyhedron,POLYHEDRON_INTER_AFFINE,POLYHEDRON_IMP_CONVEX,facet_of,facet_of,FACE_OF_INTER_SUPPORTING_HYPERPLANE_LE,POLYHEDRON_IMP_CONVEX,POLYHEDRON_INTER_AFFINE,RELATIVE_INTERIOR_POLYHEDRON_EXPLICIT,facet_of,FACE_OF_IMP_CONVEX,RELATIVE_INTERIOR_POLYHEDRON_EXPLICIT,FACE_OF_EQ,FACE_OF_REFL,FACE_OF_IMP_SUBSET,SUBSET_OF_FACE_OF,FACE_OF_IMP_SUBSET,facet_of,face_of,FACE_OF_FACE,facet_of,FACE_OF_AFF_DIM_LT,facet_of,"
FACE_OF_POLYHEDRON_SUBSET_EXPLICIT,1,"face_of,FACE_OF_AFFINE_TRIVIAL,FACET_OF_POLYHEDRON_EXPLICIT,FACE_OF_IMP_CONVEX,FACE_OF_IMP_SUBSET,polyhedron,POLYHEDRON_INTER_AFFINE,POLYHEDRON_IMP_CONVEX,face_of,FACE_OF_INTER_SUPPORTING_HYPERPLANE_LE,POLYHEDRON_IMP_CONVEX,POLYHEDRON_INTER_AFFINE,RELATIVE_INTERIOR_POLYHEDRON_EXPLICIT,FACE_OF_EQ,FACE_OF_REFL,FACE_OF_IMP_SUBSET,SUBSET_OF_FACE_OF,FACE_OF_IMP_SUBSET,facet_of,"
FACE_OF_POLYHEDRON_EXPLICIT,1,"face_of,FACET_OF_POLYHEDRON_EXPLICIT,FACE_OF_IMP_CONVEX,FACE_OF_IMP_SUBSET,polyhedron,POLYHEDRON_INTER_AFFINE,POLYHEDRON_IMP_CONVEX,face_of,FACE_OF_INTER_SUPPORTING_HYPERPLANE_LE,POLYHEDRON_IMP_CONVEX,POLYHEDRON_INTER_AFFINE,FACE_OF_EQ,FACE_OF_INTERS,FACE_OF_POLYHEDRON_SUBSET_EXPLICIT,SUBSET_OF_FACE_OF,"
FACET_OF_POLYHEDRON,1,"polyhedron,facet_of,POLYHEDRON_INTER_AFFINE_MINIMAL,FACET_OF_POLYHEDRON_EXPLICIT,"
FACE_OF_POLYHEDRON,1,"polyhedron,face_of,facet_of,POLYHEDRON_INTER_AFFINE_MINIMAL,FACET_OF_POLYHEDRON_EXPLICIT,FACE_OF_POLYHEDRON_EXPLICIT,"
FACE_OF_POLYHEDRON_SUBSET_FACET,1,"polyhedron,face_of,facet_of,FACE_OF_IMP_SUBSET,FACE_OF_POLYHEDRON,facet_of,"
EXPOSED_FACE_OF_POLYHEDRON,1,"polyhedron,exposed_face_of,face_of,exposed_face_of,EMPTY_EXPOSED_FACE_OF,EXPOSED_FACE_OF_REFL,POLYHEDRON_IMP_CONVEX,FACE_OF_POLYHEDRON,EXPOSED_FACE_OF_INTERS,FACE_OF_POLYHEDRON_SUBSET_FACET,exposed_face_of,FACET_OF_IMP_FACE_OF,FACET_OF_POLYHEDRON,"
FACE_OF_POLYHEDRON_POLYHEDRON,1,"polyhedron,face_of,polyhedron,POLYHEDRON_INTER_AFFINE_MINIMAL,FACE_OF_POLYHEDRON_EXPLICIT,POLYHEDRON_EMPTY,POLYHEDRON_INTERS,POLYHEDRON_INTER,POLYHEDRON_HYPERPLANE,"
FINITE_POLYHEDRON_FACES,1,"polyhedron,face_of,POLYHEDRON_INTER_AFFINE_MINIMAL,FACE_OF_POLYHEDRON_EXPLICIT,"
FINITE_POLYHEDRON_EXPOSED_FACES,1,"polyhedron,exposed_face_of,EXPOSED_FACE_OF_POLYHEDRON,FINITE_POLYHEDRON_FACES,"
FINITE_POLYHEDRON_EXTREME_POINTS,1,"polyhedron,extreme_point_of,FACE_OF_SING,face_of,face_of,FINITE_POLYHEDRON_FACES,"
FINITE_POLYHEDRON_FACETS,1,"polyhedron,facet_of,facet_of,FINITE_POLYHEDRON_FACES,"
RELATIVE_INTERIOR_OF_POLYHEDRON,1,"polyhedron,facet_of,POLYHEDRON_INTER_AFFINE_MINIMAL,FACET_OF_POLYHEDRON_EXPLICIT,RELATIVE_INTERIOR_POLYHEDRON_EXPLICIT,"
RELATIVE_FRONTIER_OF_POLYHEDRON,1,"polyhedron,facet_of,RELATIVE_INTERIOR_OF_POLYHEDRON,FACET_OF_IMP_SUBSET,"
FACETS_OF_POLYHEDRON_EXPLICIT_DISTINCT,1,"polyhedron,POLYHEDRON_INTER_AFFINE,POLYHEDRON_IMP_CONVEX,RELATIVE_INTERIOR_POLYHEDRON_EXPLICIT,POLYHEDRON_IMP_CLOSED,RELATIVE_FRONTIER_OF_POLYHEDRON,FACET_OF_POLYHEDRON_EXPLICIT,"
POLYHEDRON_EQ_FINITE_EXPOSED_FACES,1,"polyhedron,exposed_face_of,POLYHEDRON_IMP_CLOSED,POLYHEDRON_IMP_CONVEX,FINITE_POLYHEDRON_EXPOSED_FACES,POLYHEDRON_EMPTY,exposed_face_of,face_of,EXPOSED_FACE_OF,POLYHEDRON_INTER,POLYHEDRON_AFFINE_HULL,POLYHEDRON_INTERS,POLYHEDRON_HALFSPACE_LE,EXPOSED_FACE_OF_INTER_SUPPORTING_HYPERPLANE_GE,face_of,face_of,face_of,FACE_OF_INTER_SUPPORTING_HYPERPLANE_LE,face_of,SUBSET_OF_FACE_OF,"
POLYHEDRON_EQ_FINITE_FACES,1,"polyhedron,face_of,POLYHEDRON_IMP_CLOSED,POLYHEDRON_IMP_CONVEX,FINITE_POLYHEDRON_FACES,POLYHEDRON_EQ_FINITE_EXPOSED_FACES,face_of,exposed_face_of,"
POLYHEDRON_TRANSLATION_EQ,1,"polyhedron,polyhedron,POLYHEDRON_EQ_FINITE_FACES,FACE_OF_TRANSLATION_EQ,"
POLYHEDRON_LINEAR_IMAGE_EQ,1,"polyhedron,polyhedron,POLYHEDRON_EQ_FINITE_FACES,FACE_OF_LINEAR_IMAGE,"
POLYHEDRON_NEGATIONS,1,"polyhedron,polyhedron,POLYHEDRON_LINEAR_IMAGE_EQ,"
POLYTOPE_EQ_BOUNDED_POLYHEDRON,1,"polytope,polyhedron,FINITE_POLYTOPE_FACES,POLYHEDRON_EQ_FINITE_FACES,POLYTOPE_IMP_CLOSED,POLYTOPE_IMP_CONVEX,POLYTOPE_IMP_BOUNDED,polytope,extreme_point_of,FINITE_POLYHEDRON_EXTREME_POINTS,KREIN_MILMAN_MINKOWSKI,POLYHEDRON_IMP_CLOSED,POLYHEDRON_IMP_CONVEX,"
POLYTOPE_INTER,1,"polytope,polytope,polytope,POLYTOPE_EQ_BOUNDED_POLYHEDRON,POLYHEDRON_INTER,"
POLYTOPE_IMP_POLYHEDRON,1,"polytope,polyhedron,POLYTOPE_EQ_BOUNDED_POLYHEDRON,"
POLYTOPE_FACET_EXISTS,1,"polytope,facet_of,EXTREME_POINT_EXISTS_CONVEX,POLYTOPE_IMP_COMPACT,POLYTOPE_IMP_CONVEX,FACE_OF_POLYHEDRON_SUBSET_FACET,POLYTOPE_IMP_POLYHEDRON,FACE_OF_SING,"
POLYHEDRON_INTERVAL,1,"polyhedron,POLYTOPE_IMP_POLYHEDRON,POLYTOPE_INTERVAL,"
POLYHEDRON_CONVEX_HULL,1,"polyhedron,POLYTOPE_CONVEX_HULL,POLYTOPE_IMP_POLYHEDRON,"
POLYTOPE_UNION_CONVEX_HULL_FACETS,1,"polytope,facet_of,POLYTOPE_EQ_BOUNDED_POLYHEDRON,FACET_OF_IMP_SUBSET,POLYHEDRON_IMP_CONVEX,POLYTOPE_FACET_EXISTS,POLYHEDRON_IMP_CLOSED,RELATIVE_INTERIOR_OF_POLYHEDRON,"
POLYHEDRON_CONVEX_CONE_HULL,1,"polyhedron,POLYTOPE_IMP_POLYHEDRON,POLYTOPE_SING,polyhedron,POLYTOPE_IMP_POLYHEDRON,polytope,polyhedron,"
CLOSED_CONVEX_CONE_HULL,1,"POLYHEDRON_IMP_CLOSED,POLYHEDRON_CONVEX_CONE_HULL,"
FINITELY_GENERATED_CONIC_POLYHEDRON,1,"polyhedron,polytope,POLYTOPE_INTERVAL,polytope,POLYTOPE_EQ_BOUNDED_POLYHEDRON,POLYTOPE_IMP_BOUNDED,POLYHEDRON_INTER,POLYTOPE_IMP_POLYHEDRON,polytope,POLYHEDRON_IMP_CONVEX,"
POLYHEDRON_POLYTOPE_SUMS,1,"polyhedron,polytope,polyhedron,POLYHEDRON_EQ_FINITE_EXPOSED_FACES,POLYHEDRON_IMP_CLOSED,POLYTOPE_IMP_COMPACT,POLYHEDRON_IMP_CONVEX,POLYTOPE_IMP_CONVEX,exposed_face_of,exposed_face_of,exposed_face_of,exposed_face_of,FINITE_POLYHEDRON_EXPOSED_FACES,POLYTOPE_IMP_POLYHEDRON,EXPOSED_FACE_OF_SUMS,POLYHEDRON_IMP_CONVEX,POLYTOPE_IMP_CONVEX,"
POLYHEDRON_AS_CONE_PLUS_CONV,1,"polyhedron,polyhedron,POLYHEDRON_POLYTOPE_SUMS,POLYTOPE_CONVEX_HULL,POLYHEDRON_CONVEX_CONE_HULL,polyhedron,FINITELY_GENERATED_CONIC_POLYHEDRON,polyhedron,"
POLYHEDRON_LINEAR_IMAGE,1,"polyhedron,polyhedron,POLYHEDRON_AS_CONE_PLUS_CONV,"
POLYHEDRON_SUMS,1,"polyhedron,polyhedron,polyhedron,POLYHEDRON_AS_CONE_PLUS_CONV,"
FARKAS_LEMMA,1,"POLYHEDRON_IMP_CLOSED,POLYHEDRON_LINEAR_IMAGE,POLYHEDRON_POSITIVE_ORTHANT,"
FARKAS_LEMMA_ALT,1,"POLYHEDRON_IMP_CLOSED,POLYHEDRON_SUMS,POLYHEDRON_LINEAR_IMAGE,POLYHEDRON_UNIV,POLYHEDRON_POSITIVE_ORTHANT,"
SEPARATING_HYPERPLANE_POLYHEDRA,1,"polyhedron,polyhedron,POLYHEDRON_IMP_CONVEX,POLYHEDRON_IMP_CLOSED,POLYHEDRON_SUMS,POLYHEDRON_NEGATIONS,"
RELATIVE_FRONTIER_OF_CONVEX_HULL,1,"POLYHEDRON_CONVEX_HULL,RELATIVE_FRONTIER_OF_POLYHEDRON,FACET_OF_CONVEX_HULL_AFFINE_INDEPENDENT_ALT,"
FRONTIER_OF_CONVEX_HULL,1,"RELATIVE_FRONTIER_OF_CONVEX_HULL,RELATIVE_FRONTIER_OF_POLYHEDRON,POLYHEDRON_CONVEX_HULL,FACET_OF_CONVEX_HULL_AFFINE_INDEPENDENT_ALT,"
RELATIVE_FRONTIER_OF_TRIANGLE,1,"RELATIVE_FRONTIER_OF_CONVEX_HULL,"
FRONTIER_OF_TRIANGLE,1,"FRONTIER_OF_CONVEX_HULL,"
INSIDE_OF_TRIANGLE,1,"FRONTIER_OF_TRIANGLE,"
INTERIOR_OF_TRIANGLE,1,"FRONTIER_OF_TRIANGLE,"
POLYHEDRON_RIDGE_TWO_FACETS,1,"polyhedron,face_of,face_of,face_of,face_of,FACE_OF_POLYHEDRON,facet_of,face_of,facet_of,face_of,face_of,face_of,POLYHEDRON_INTER_AFFINE_PARALLEL_MINIMAL,FACET_OF_POLYHEDRON_EXPLICIT,facet_of,POLYHEDRON_IMP_CONVEX,RELATIVE_INTERIOR_POLYHEDRON_EXPLICIT,FACE_OF_IMP_SUBSET,"
POLYTOPE_VERTEX_LOWER_BOUND,1,"polytope,extreme_point_of,extreme_point_of,KREIN_MILMAN_MINKOWSKI,POLYTOPE_IMP_CONVEX,POLYTOPE_IMP_COMPACT,FINITE_POLYHEDRON_EXTREME_POINTS,POLYTOPE_IMP_POLYHEDRON,"
POLYTOPE_FACET_LOWER_BOUND,1,"polytope,facet_of,FACET_OF_EMPTY,facet_of,facet_of,FINITE_POLYTOPE_FACETS,POLYHEDRON_INTER_AFFINE_PARALLEL_MINIMAL,POLYTOPE_IMP_POLYHEDRON,FACET_OF_POLYHEDRON_EXPLICIT,POLYTOPE_IMP_BOUNDED,POLYTOPE_IMP_BOUNDED,FACETS_OF_POLYHEDRON_EXPLICIT_DISTINCT,"
simplex,0,""
SIMPLEX,1,"simplex,simplex,"
CONVEX_SIMPLEX,1,"simplex,simplex,"
COMPACT_SIMPLEX,1,"simplex,SIMPLEX,"
AFF_DIM_SIMPLEX,1,"simplex,simplex,"
SIMPLEX_IMP_POLYTOPE,1,"simplex,polytope,simplex,polytope,"
SIMPLEX_DIM_GE,1,"simplex,simplex,"
SIMPLEX_EMPTY,1,"simplex,SIMPLEX,"
SIMPLEX_MINUS_1,1,"simplex,SIMPLEX,"
AFF_DIM_SIMPLEX,1,"simplex,simplex,"
SIMPLEX_EXTREME_POINTS,1,"simplex,extreme_point_of,extreme_point_of,extreme_point_of,extreme_point_of,SIMPLEX,extreme_point_of,EXTREME_POINT_OF_CONVEX_HULL,extreme_point_of,KREIN_MILMAN_MINKOWSKI,"
SIMPLEX_FACE_OF_SIMPLEX,1,"simplex,face_of,simplex,SIMPLEX,FACE_OF_CONVEX_HULL_SUBSET,simplex,"
FACE_OF_SIMPLEX_SUBSET,1,"simplex,face_of,extreme_point_of,SIMPLEX_EXTREME_POINTS,extreme_point_of,FACE_OF_CONVEX_HULL_SUBSET,"
SUBSET_FACE_OF_SIMPLEX,1,"simplex,extreme_point_of,face_of,SIMPLEX_EXTREME_POINTS,FACE_OF_CONVEX_HULLS,extreme_point_of,extreme_point_of,"
FACES_OF_SIMPLEX,1,"simplex,face_of,extreme_point_of,FACE_OF_SIMPLEX_SUBSET,SUBSET_FACE_OF_SIMPLEX,"
HAS_SIZE_FACES_OF_SIMPLEX,1,"simplex,face_of,FACES_OF_SIMPLEX,SIMPLEX_EXTREME_POINTS,extreme_point_of,extreme_point_of,"
FINITE_FACES_OF_SIMPLEX,1,"simplex,face_of,HAS_SIZE_FACES_OF_SIMPLEX,"
CARD_FACES_OF_SIMPLEX,1,"simplex,face_of,HAS_SIZE_FACES_OF_SIMPLEX,"
simplicial_complex,0,""
triangulation,0,""
TRIANGULATION_INTER_SIMPLEX,1,"triangulation,extreme_point_of,extreme_point_of,triangulation,FACE_OF_SIMPLEX_SUBSET,FACE_OF_SIMPLEX_SUBSET,CONVEX_SIMPLEX,extreme_point_of,extreme_point_of,KREIN_MILMAN_MINKOWSKI,COMPACT_SIMPLEX,CONVEX_SIMPLEX,EXTREME_POINT_OF_CONVEX_HULL,"
TRIANGULATION_SIMPLICIAL_COMPLEX,1,"triangulation,simplicial_complex,face_of,face_of,face_of,face_of,triangulation,simplicial_complex,FINITE_FACES_OF_SIMPLEX,SIMPLEX_FACE_OF_SIMPLEX,FACE_OF_TRANS,FACE_OF_IMP_SUBSET,extreme_point_of,extreme_point_of,SUBSET_FACE_OF_SIMPLEX,FACE_OF_CONVEX_HULL_SUBSET,SIMPLEX_EXTREME_POINTS,TRIANGULATION_INTER_SIMPLEX,triangulation,FACE_OF_INTER_INTER,"
BROUWER_COMPACTNESS_LEMMA,1,""
KUHN_LABELLING_LEMMA,1,""
KUHN_COUNTING_LEMMA,1,""
HAS_SIZE_1_EXISTS,1,""
HAS_SIZE_2_EXISTS,1,""
IMAGE_LEMMA_0,1,""
IMAGE_LEMMA_1,1,"IMAGE_LEMMA_0,HAS_SIZE_1_EXISTS,"
IMAGE_LEMMA_2,1,"IMAGE_LEMMA_0,HAS_SIZE_2_EXISTS,"
KUHN_COMPLETE_LEMMA,1,"KUHN_COUNTING_LEMMA,IMAGE_LEMMA_1,IMAGE_LEMMA_2,"
kle,0,""
KLE_REFL,1,"kle,kle,"
KLE_ANTISYM,1,"kle,kle,kle,KLE_REFL,"
POINTWISE_MINIMAL,0,""
KLE_IMP_POINTWISE,1,"kle,kle,"
POINTWISE_ANTISYM,1,""
KLE_TRANS,1,"kle,kle,kle,kle,kle,KLE_REFL,KLE_IMP_POINTWISE,"
KLE_STRICT,1,"kle,kle,"
KLE_MINIMAL,1,"kle,kle,kle,POINTWISE_MINIMAL,POINTWISE_ANTISYM,KLE_IMP_POINTWISE,"
KLE_MAXIMAL,1,"kle,kle,kle,POINTWISE_MAXIMAL,POINTWISE_ANTISYM,KLE_IMP_POINTWISE,"
KLE_STRICT_SET,1,"kle,KLE_STRICT,"
KLE_RANGE_COMBINE,1,"kle,kle,kle,kle,kle,KLE_TRANS,KLE_IMP_POINTWISE,kle,kle,"
KLE_RANGE_COMBINE_L,1,"kle,kle,kle,kle,kle,kle,KLE_RANGE_COMBINE,KLE_STRICT_SET,"
KLE_RANGE_COMBINE_R,1,"kle,kle,kle,kle,kle,kle,KLE_RANGE_COMBINE,KLE_STRICT_SET,"
KLE_RANGE_INDUCT,1,"kle,kle,kle,KLE_REFL,KLE_MINIMAL,KLE_RANGE_COMBINE,KLE_STRICT_SET,"
KLE_SUC,1,"kle,kle,kle,"
KLE_TRANS_1,1,"kle,kle,"
KLE_TRANS_2,1,"kle,kle,kle,kle,"
KLE_BETWEEN_R,1,"kle,kle,kle,kle,kle,KLE_TRANS_2,KLE_TRANS_1,"
KLE_BETWEEN_L,1,"kle,kle,kle,kle,kle,KLE_TRANS_2,KLE_TRANS_1,"
KLE_ADJACENT,1,"kle,kle,KLE_IMP_POINTWISE,"
ksimplex,0,""
KSIMPLEX_EXTREMA,1,"ksimplex,kle,kle,ksimplex,KLE_REFL,KLE_MINIMAL,KLE_MAXIMAL,KLE_RANGE_INDUCT,kle,KLE_RANGE_COMBINE_L,kle,KLE_RANGE_COMBINE_R,kle,kle,"
KSIMPLEX_EXTREMA_STRONG,1,"ksimplex,kle,kle,KSIMPLEX_EXTREMA,"
